brand,name,year,mileage,transmission,fuel,price,description,date
opel,Opel Crossland 2018,2018,"130,000 KM",Automatic,Gas,"570,000","لو بتدور على عربية نضيفة فعلًا ومش محتاجة تصرف عليها جنيه… الإعلان ده ليك 👌

Opel Crossland Elegance 2018 for sale – | First Owner
أوبل كروسلاند إليجانس 2018 للبيع – فابريكة بالكامل | أول مالك

📌 Basic Info | البيانات الأساسية
▪️Model: الموديل 2018

▪️Elegance الفئة: إليجانس 

▪️Color: White — اللون: أبيض

▪️Mileage: 130,000 KM — العداد 

▪️Engine: 1200 CC — المحرك 

▪️First Owner — أول مالك

 — فابريكة بالكامل

▪️Excellent Condition — حالة ممتازة 

⚙️ Features | المميزات

▪️Automatic Transmission — أوتوماتيك

▪️Cruise Control + Speed Limiter — مثبت سرعة + محدد سرعة

▪️Rear View Camera — كاميرا خلفية

▪️Front & Rear Parking Sensors — حساسات أمامي وخلفي

▪️IntelliLink System Touch Screen —7 شاشة لمس بوصة

▪️Apple CarPlay & Android Auto — يدعم

▪️Bluetooth — بلوتوث

▪️USB Port — مدخل USB

▪️Electric Mirrors (Heated) — مرايات كهرباء + تسخين

▪️Remote Keyless Entry — دخول بدون مفتاح

▪️Tire Pressure Monitoring — نظام مراقبة ضغط الإطارات

▪️LED Daytime Running Lights — إضاءة نهارية LED

▪️Auto Light — إضاءة تلقائية

▪️Multifunction Steering Wheel — عجلة قيادة متعددة الوظائف

▪️Hill Start Assist — مساعد صعود المرتفعات

▪️ESP / ABS / EBD / Traction Control — أنظمة ثبات وأمان

▪️6 Airbags — 6 وسائد هوائية

▪️Start/Stop Engine — تشغيل/إيقاف المحرك

▪️Privacy Glass — زجاج فاميه

▪️17 Alloy Wheels — جنوط 

▪️Rear Spoiler — سبويلر خلفي

▪️Manual AC — تكييف

▪️6 Speakers — 6 سماعات

▪️Cloth Seats — مقاعد قماش

▪️6 Way Manual Adj. Driver Seat — كرسي السائق قابل للتعديل

▪️4 Way Manual Adj. Passenger Seat — كرسي الراكب قابل للتعديل

Car is ready for use – No expenses needed
العربية جاهزة على الاستخدام فورًا – بدون أي مصاريف
📍 Location: (6th October )

📩 Call / WhatsApp: ( 01003477206 )",2026-04-26
opel,Opel Vectra 2008,2008,"89,000 KM",Automatic,Gas,"450,000","ڤيكترا سي 
كسر زيرو 
عداد 89000 كم 
صيانات توكيل 
كاوتش جديد كونتيننتال
فبريكا بالكامل عدا اجزاء بالجمبين 
متاح الكشف في التوكيل او اي مركز
البيع بعقد مسجل فقط",2026-03-28
opel,Opel Vectra 1996,1996,"240,000 KM",Automatic,Gas,"240,000","اوبل فيكترا بي 96 تعديل وش الفينات اكصدام وفوانيس زينون تعديل 
عتب الفينات تعديل
سبويلر وشبكه تعديل 
عدة صوت
كامله اوتوماتيك 
زجاج كهرباء 
وحدة رفع 
فبريكا دواخل بدون اي ملاحظات راشه بره نضافه ماعدا السقف
فرش جلد مستورد جديد
سقف بيچ لسه معمول جديد 
ماتور وفتيس وعفشه بحاله جيده جدا 
العربيه معمولها جميع الصيانات 
مرور البساتين الرخصه بأسمي
المعاينه المعادي 
للتواصل",2026-04-26
opel,Opel Insignia 2019,2019,"123,000 KM",Automatic,Gas,"990,000","للبيع أو البدل 
أوبل انسجنيا موديل 2019 فيس ليفت
- لون رمادي فابريكه بالكامل 
- رخصة سنة مرور مصر الجديدة 
- ⁠عداد ( 120 ) الف صيانات منتظمة من الزيرو 
- ⁠الكماليات ( بصمة داخلية وخارجية - سخانات تارة - تارة مالتي - اوتو هولد - هاند بريك كهرباء - تكييف خلفي - مثبت ومحدد سرعة - كاسيت تاتش - ليدات أمامية وخلفية - جنوط سبور )⁠",2026-04-25
opel,Opel Corsa 2005,2005,"211,000 KM",Manual,Gas,"290,000",عربيه زيرو دواخل المعاينة المريوطيه مرور المعادى 240 سعر نهائي الصور ال فى الإعلان اليوم مش محتاجه مسمار استخدام راقى الرجاء إحضار فنى لعدم ضياع الوقت سعر نهائي بدون فصاااال 2005 منول زيرو دواخل عداد 211 سنتر تكيف باور,2026-04-11
opel,Opel Vectra 2007,2007,"311,000 KM",Manual,Gas,"350,000",اوبل فيكترا ٢٠٠٧ حاله ممتازه ما شاء الله لا تحتاج اي مصروف فحص ساري ورخصه ساريه جاهزه للمعاينه والفحص في اي وقت ماشيه ٣١١٠٠٠,2026-04-24
opel,Opel Astra 2004,2004,"230,000 KM",Automatic,Gas,"350,000","لهواة الحالات النادرة اوبل استرا ٢٠٠٤ ماشية ٢٣٠ الف شرعى بحالة الزيرو استعمال خفيف جدا و مستعد للكشف 
فبريكة من الداخل بالكامل رشة كابوت و سقف و شنطة نضافة بسبب تكليح الون فقط",2026-04-24
opel,Opel Insignia 2014,2014,"234,000 KM",Automatic,Gas,"680,000",سيارة اوبل انسيجيا ٢٠١٤,2026-04-19
opel,Opel Grandland 2021,2021,"132,000 KM",Automatic,Gas,"1,100,000","اوبل جراند لاند 2021 توب لاين اعلي فئه 

فبريكا بالكامل 

عداد : 132000 كم صيانات توكيل بالفواتير 

رخصه : سنه ونص باسمي 

مرور : القاهرة الجديدة ( التجمع )

المعاينه : التجمع الخامس 

للتواصل فون او واتس :",2026-04-23
opel,Opel Grandland 2021,2021,"21,000 KM",Automatic,Gas,"1,375,000","سياره اوبل جراند لاند توب لاين موديل ٢٠٢١ فقط ٢٢ الف كم صيانات توكيل وفبريكه بالكامل من اول مالك :  

١٦٠٠ تربو  يولد ١٦٣ حصان وعزم ٢٤٠ نيوتن / متر
موديل ٢٠٢١
عداد : ٢٢ الف كم
فبريكه بالكامل
فتيس ٦ سرعات 

مواصفات السياره : 

فوانيس ليد اماميه وخلفيه 
اوتو Start Stop
سقف بانوراما
نظام النقاط العمياء
إضاءه محيطيه Ambient lighting 
بلوتوث اوديو 
تكييف دول زون 
تسخين للمقاعد الاماميه بثلاثه مستويات
كرسي كهربائي للسائق 
مقاعد من الجلد 
طاره من الجلد الطبيعي 
نظام قياده Sport x comfort
اضاءه داخليه Ambient light
طاره مالتي 
تحكم صوتي 
مرايات ضم كهرباء 
شيفتات طاره
حساس مطر 
مثبت سرعه
الدخول الذكي بدون مفتاح 
جنوط ١٨
فرامل يد كهربائية 

انظمه الامان :

نظام تنبيه للسائق ضد الحوادث 
٦ وسائد هوائيه
نظام مساعد التحرك في المطالع Hills assist
نظام فرامل مانعه للانغلاق ABS 
توزيع الكتروني للفرامل EBD
الثبات الإلكتروني ESP
نظام مؤازره المكابح للطوارئ EBA
نظام Traction Control

للمزيد من المعلومات :
م/ محمد : 01221704774
م/وائل :",2026-04-27
opel,Opel Meriva 2016,2016,"100,000 KM",Automatic,Gas,"450,000",فبريكا بانورما تربو ١٥٠٠ ٦ اير باج عداد ١٠٠الف,2026-04-27
opel,Opel Corsa 2005,2005,"350,000 KM",Manual,Gas,"220,000",السياره راشه بالكامل نظافه عفشه جيده وتكييف جيد جداً جنط 15 ولسه معمول صيانات فيها يوجد بها وحدة رفع للزجاج بالكامل وقفل مركزى للابواب عند سرعة 30العربيه لاتحتاج مصروف,2026-04-27
opel,Opel Corsa 2022,2022,"55,000 KM",Automatic,Gas,"890,000","Opel Corsa 2022 — TOP LINE FULL OPTION

نسخة مميزة جدًا بلون مميز بدون خربوش أعلى فئة Top Line بكامل الكماليات
سيارة ألماني شيك جدًا بحالة الزيرو واستخدام راقي

عداد 55,000 كم فقط
صيانات توكيل بالكامل بالفواتير
فابريكة بالكامل برا وجوا بدون أي ملاحظات

لونين نبيتي ناري مع أسود مع تفاصيل خارجية سبور أسود وسقف بيانو بلاك شكلها جذاب وأنيق

حالة ممتازة جدًا مثل الزيرو
صالون زيرو استبن لم يستخدم

عربية مميزة جدًا في حالتها وعددها وكمالياتها وشكلها واعتماديتها وسعرها

اختيار مثالي للي عايز عربية شبابي شيك مع اعتمادية وتوفير

تفاصيل السيارة

النوع 2022 Opel Corsa
الفئة الرابعة أعلى فئة ومواصفات Top Line
عداد 55,000 كم
ناقل الحركة أوتوماتيك
فابريكة بالكامل
صيانات توكيل بالفواتير
موتور قوي وموفر

كماليات الفئة الأعلى

راحة أمان تكنولوجيا

سقف بانوراما كامل
طارة جلد طبيعي مالتي فانكشن
عدادات ديجيتال
شاشة وسطية كبيرة
كاميرا خلفية و360
حساسات ركن أمامي وخلفي وحساسات نور ومطر
شكمان دوال زون سبور
مثبت سرعة
تحديد مسار
جنوط سبور مميزة لونين
بلوتوث USB
Drive Mode
فرش نص جلد
مرايات كهرباء ضم وإشارات
فوانيس LED فوج لايت
سبويلر خلفي
أنظمة أمان متعددة ABS Airbags

سيارة متكاملة من حيث الشكل والأداء والتكنولوجيا

مناسبة جدًا للاستخدام اليومي والسفر

طرق الدفع

كاش
تقسيط متاح

المقدم يبدأ من 35%
تقسيط عن طريق البنوك وشركات التمويل

عروض خاصة لفترة محدودة بدون مصاريف إدارية وبدون تأمين إجباري مع خصومات ومميزات إضافية

للاستفسار

[redacted phone number]#(01282303333)

اتصال
[redacted phone number]#(01008886441)
[redacted phone number]#(01000507444)

Address
24 B Anwar Elmofty St Behind Tiba Mall
Nasr City",2026-04-27
opel,Opel Astra 2021,2021,"106,000 KM",Automatic,Gas,"720,000","Opel Astra 2021 — TURBO FULL OPTION

فئة التربو بدون أي مشاكل نهائي وصيانات كاملة بالتوكيل بالفواتير وتم عمل 2 سوفت وير في التوكيل والسيارة بحالة ممتازة

حالة ممتازة جدًا سيارة عائلية عملية وموفرة في الاستهلاك

متاحة كاش أو بالتقسيط عن طريق البنوك وشركات التمويل

عرض تقسيط مميز مقدمات مختلفة حسب رغبتك فائدة بسيطة ومحسوبة بوضوح كاش باك

تفاصيل السيارة
النوع Opel Astra
الموديل 2021
العداد 106000 كم
الفئة تربو 1400
ناقل الحركة أوتوماتيك
الحالة حالة ممتازة صيانات منتظمة

كماليات راحة أمان اعتمادية عالية

طرق الدفع كاش أو تقسيط بمقدم يبدأ من 260000 جنيه

للاستفسار
[redacted phone number]#(01282303333)

العنوان
24 B Anwar Elmofty St Behind Tiba Mall
Nasr City

[redacted phone number]#(01008886441)
[redacted phone number]#(01000507444)
[redacted phone number]#(01282303333)

RADWAN MOTORS",2026-04-27
opel,Opel Astra 2019,2019,"90,000 KM",Automatic,Gas,"810,000","سياره اوبل استرا موديل ٢٠١٩ عداد ٩٠ الف كم فبريكه بالكامل صيانات وكيل من اول مالك من الزيرو : 

١٤٠٠ سي سي تربو 
 ١٤٠ حصان 
فتيس ٦ سرعات اوتوماتيك 
عداد : ٩٠ الف كم 
صيانات الوكيل 
فبريكه بالكامل

الكماليات والرفاهية : 

مصابيح ضباب
تكييف ثنائي التوزيع Dual Zone
شاشه عرض 
بلوتوث - USB
حساس امطار 
مثبت سرعه
حساسات خلفيه
مرايات ضم كهربائيه
بلوتوث
نظام Parking Assist 
فرامل يد كهربائية 

الامان :
٦ وسائد هوائيه 
نظام ABS/EBD
نظام stability control 
نظام traction Control
المعاينه المعادي

لمزيد من المعلومات  

م/محمد : 01221704774 
م/وائل : 01015953431

Whatsapp : 012 21704774

Powered by RydeX - رايدكس
#number_1_cpo_usedcars_in Egypt  
We deliver the best or nothing",2026-04-27
opel,Opel Grandland 2020,2020,"111,000 KM",Automatic,Gas,"950,000","اوبل جراند لاند 
موديل ٢٠٢٠
اسود 
فئه اولي
زجاج بانوراما
ترخيص ٣ سنوات
فابريكا
١١١ الف كم
صيانات توكيل 
مالك اول من الزيرو",2026-04-23
opel,Opel Astra 2004,2004,"230,000 KM",Automatic,Gas,"270,000","كامله اوتماتيك رخصه 8 شهور وفحص لحد 2029
مش محتاجه اي حاجه نهائي",2026-04-27
